date_formatted,starting_time_formatted,ending_time_formatted,date,starting_time,ending_time,duration_millis,num_interest_point_selections,num_theme_selections,num_taps,num_animation_starts,num_animation_stops,num_reset_home_view
2013-01-22 00:00:00.000,2013-01-22 13:43:28.984,2013-01-22 13:45:00.370,1358830800000,1358880208984,1358880300370,91386,0,0,0,29,30,1
2013-01-22 00:00:00.000,2013-01-22 13:47:00.843,2013-01-22 13:50:37.269,1358830800000,1358880420843,1358880637269,216426,4,3,3,75,74,7
2013-01-22 00:00:00.000,2013-01-22 13:58:32.110,2013-01-22 14:00:33.145,1358830800000,1358881112110,1358881233145,121035,1,6,0,11,11,7
2013-01-22 00:00:00.000,2013-01-22 14:38:51.800,2013-01-22 14:45:54.838,1358830800000,1358883531800,1358883954838,423038,21,1,22,29,29,6
2013-01-22 00:00:00.000,2013-01-22 14:49:51.548,2013-01-22 14:55:50.579,1358830800000,1358884191548,1358884550579,359031,6,0,4,13,13,2
2013-01-23 00:00:00.000,2013-01-23 12:28:47.550,2013-01-23 12:30:31.587,1358917200000,1358962127550,1358962231587,104037,1,0,0,4,3,1
2013-01-23 00:00:00.000,2013-01-23 13:45:22.067,2013-01-23 13:47:00.132,1358917200000,1358966722067,1358966820132,98065,1,1,0,29,29,2
2013-01-23 00:00:00.000,2013-01-23 13:50:42.431,2013-01-23 13:56:01.458,1358917200000,1358967042431,1358967361458,319027,6,0,4,10,10,1
2013-01-24 00:00:00.000,2013-01-24 11:00:35.663,2013-01-24 11:03:32.724,1359003600000,1359043235663,1359043412724,177061,3,21,4,10,9,22
2013-01-24 00:00:00.000,2013-01-24 11:08:29.894,2013-01-24 11:10:08.916,1359003600000,1359043709894,1359043808916,99022,0,0,1,2,2,1
2013-01-24 00:00:00.000,2013-01-24 11:28:55.713,2013-01-24 11:34:19.742,1359003600000,1359044935713,1359045259742,324029,9,2,11,31,31,3
2013-01-24 00:00:00.000,2013-01-24 11:41:40.233,2013-01-24 11:44:03.264,1359003600000,1359045700233,1359045843264,143031,1,0,3,3,3,1
2013-01-24 00:00:00.000,2013-01-24 11:47:56.852,2013-01-24 11:49:30.857,1359003600000,1359046076852,1359046170857,94005,0,1,0,6,7,2
2013-01-24 00:00:00.000,2013-01-24 11:53:07.516,2013-01-24 11:56:36.577,1359003600000,1359046387516,1359046596577,209061,0,3,0,28,27,4
2013-01-24 00:00:00.000,2013-01-24 11:58:12.467,2013-01-24 11:59:44.745,1359003600000,1359046692467,1359046784745,92278,0,0,0,12,13,1
2013-01-24 00:00:00.000,2013-01-24 12:00:06.704,2013-01-24 12:04:20.743,1359003600000,1359046806704,1359047060743,254039,5,13,8,7,6,14
2013-01-24 00:00:00.000,2013-01-24 12:49:45.434,2013-01-24 12:52:01.467,1359003600000,1359049785434,1359049921467,136033,0,12,0,15,15,13
2013-01-24 00:00:00.000,2013-01-24 14:20:05.980,2013-01-24 14:23:20.009,1359003600000,1359055205980,1359055400009,194029,2,0,2,4,4,1
2013-01-24 00:00:00.000,2013-01-24 17:03:15.293,2013-01-24 17:04:57.323,1359003600000,1359064995293,1359065097323,102030,0,2,0,31,31,3
2013-01-24 00:00:00.000,2013-01-24 17:08:27.185,2013-01-24 17:12:45.235,1359003600000,1359065307185,1359065565235,258050,7,2,14,15,15,7
2013-01-25 00:00:00.000,2013-01-25 09:29:57.616,2013-01-25 09:30:20.978,1359090000000,1359124197616,1359124220978,23362,1,0,1,8,8,2
2013-01-25 00:00:00.000,2013-01-25 09:31:09.727,2013-01-25 09:32:50.162,1359090000000,1359124269727,1359124370162,100435,0,0,0,16,16,2
2013-01-25 00:00:00.000,2013-01-25 10:51:45.756,2013-01-25 10:59:54.814,1359090000000,1359129105756,1359129594814,489058,13,0,12,24,23,3
2013-01-25 00:00:00.000,2013-01-25 11:24:58.871,2013-01-25 11:26:51.911,1359090000000,1359131098871,1359131211911,113040,1,2,0,31,31,3
2013-01-25 00:00:00.000,2013-01-25 11:36:49.847,2013-01-25 11:39:59.874,1359090000000,1359131809847,1359131999874,190027,1,0,3,7,7,1
2013-01-25 00:00:00.000,2013-01-25 11:40:09.332,2013-01-25 11:44:17.362,1359090000000,1359132009332,1359132257362,248030,2,2,5,49,49,4
2013-01-25 00:00:00.000,2013-01-25 11:53:34.375,2013-01-25 11:55:50.404,1359090000000,1359132814375,1359132950404,136029,2,0,8,5,5,2
2013-01-25 00:00:00.000,2013-01-25 11:56:51.496,2013-01-25 12:01:33.524,1359090000000,1359133011496,1359133293524,282028,8,6,11,30,30,8
2013-01-25 00:00:00.000,2013-01-25 13:37:51.171,2013-01-25 13:40:22.198,1359090000000,1359139071171,1359139222198,151027,0,11,3,11,11,12
2013-01-25 00:00:00.000,2013-01-25 14:09:19.939,2013-01-25 14:10:56.968,1359090000000,1359140959939,1359141056968,97029,0,0,0,2,2,1
2013-01-25 00:00:00.000,2013-01-25 14:37:10.512,2013-01-25 14:39:46.544,1359090000000,1359142630512,1359142786544,156032,10,3,8,44,44,4
2013-01-26 00:00:00.000,2013-01-26 11:06:28.807,2013-01-26 11:09:22.836,1359176400000,1359216388807,1359216562836,174029,1,0,0,4,3,1
2013-01-26 00:00:00.000,2013-01-26 11:16:36.552,2013-01-26 11:23:26.922,1359176400000,1359216996552,1359217406922,410370,7,1,5,50,51,5
2013-01-26 00:00:00.000,2013-01-26 11:37:40.638,2013-01-26 11:40:43.063,1359176400000,1359218260638,1359218443063,182425,3,4,5,35,35,5
2013-01-26 00:00:00.000,2013-01-26 11:51:51.047,2013-01-26 11:55:05.170,1359176400000,1359219111047,1359219305170,194123,6,6,8,36,36,8
2013-01-26 00:00:00.000,2013-01-26 12:03:30.473,2013-01-26 12:09:29.508,1359176400000,1359219810473,1359220169508,359035,5,0,6,12,11,2
2013-01-26 00:00:00.000,2013-01-26 12:17:34.481,2013-01-26 12:19:18.761,1359176400000,1359220654481,1359220758761,104280,0,3,2,24,25,4
2013-01-26 00:00:00.000,2013-01-26 12:29:54.099,2013-01-26 12:31:58.121,1359176400000,1359221394099,1359221518121,124022,2,1,1,7,6,2
2013-01-26 00:00:00.000,2013-01-26 12:38:20.099,2013-01-26 12:41:18.139,1359176400000,1359221900099,1359222078139,178040,2,0,1,30,30,1
2013-01-26 00:00:00.000,2013-01-26 12:42:00.708,2013-01-26 12:48:25.752,1359176400000,1359222120708,1359222505752,385044,10,6,9,46,47,15
2013-01-26 00:00:00.000,2013-01-26 12:53:57.010,2013-01-26 12:59:13.040,1359176400000,1359222837010,1359223153040,316030,26,6,23,54,53,8
2013-01-26 00:00:00.000,2013-01-26 13:01:55.498,2013-01-26 13:03:26.827,1359176400000,1359223315498,1359223406827,91329,0,0,0,28,29,1
2013-01-26 00:00:00.000,2013-01-26 13:14:01.706,2013-01-26 13:15:42.728,1359176400000,1359224041706,1359224142728,101022,0,0,0,5,4,1
2013-01-26 00:00:00.000,2013-01-26 13:22:21.905,2013-01-26 13:27:57.972,1359176400000,1359224541905,1359224877972,336067,4,1,3,17,17,7
2013-01-26 00:00:00.000,2013-01-26 13:38:55.560,2013-01-26 13:40:44.589,1359176400000,1359225535560,1359225644589,109029,0,0,0,2,2,1
2013-01-26 00:00:00.000,2013-01-26 13:44:07.034,2013-01-26 13:46:00.072,1359176400000,1359225847034,1359225960072,113038,2,0,0,3,3,1
2013-01-26 00:00:00.000,2013-01-26 13:51:56.774,2013-01-26 13:58:51.189,1359176400000,1359226316774,1359226731189,414415,28,9,16,87,87,26
2013-01-26 00:00:00.000,2013-01-26 14:08:35.779,2013-01-26 14:11:41.799,1359176400000,1359227315779,1359227501799,186020,1,0,3,5,5,1
2013-01-26 00:00:00.000,2013-01-26 14:14:15.839,2013-01-26 14:16:48.867,1359176400000,1359227655839,1359227808867,153028,1,0,0,3,3,1
2013-01-26 00:00:00.000,2013-01-26 14:21:11.288,2013-01-26 14:26:29.347,1359176400000,1359228071288,1359228389347,318059,26,12,34,30,30,30
2013-01-26 00:00:00.000,2013-01-26 14:28:01.162,2013-01-26 14:34:26.191,1359176400000,1359228481162,1359228866191,385029,19,12,16,18,18,27
2013-01-26 00:00:00.000,2013-01-26 14:39:14.760,2013-01-26 14:44:09.793,1359176400000,1359229154760,1359229449793,295033,0,0,2,4,4,1
2013-01-26 00:00:00.000,2013-01-26 14:50:08.125,2013-01-26 14:55:48.156,1359176400000,1359229808125,1359230148156,340031,6,3,13,14,14,5
2013-01-26 00:00:00.000,2013-01-26 15:08:17.288,2013-01-26 15:11:06.327,1359176400000,1359230897288,1359231066327,169039,2,0,4,6,6,1
2013-01-26 00:00:00.000,2013-01-26 15:21:41.852,2013-01-26 15:23:52.881,1359176400000,1359231701852,1359231832881,131029,2,2,2,13,13,4
2013-01-26 00:00:00.000,2013-01-26 15:29:34.456,2013-01-26 15:34:50.491,1359176400000,1359232174456,1359232490491,316035,13,2,18,20,20,5
2013-01-26 00:00:00.000,2013-01-26 16:05:05.929,2013-01-26 16:08:18.965,1359176400000,1359234305929,1359234498965,193036,4,1,1,9,9,2
2013-01-26 00:00:00.000,2013-01-26 16:11:46.768,2013-01-26 16:14:02.806,1359176400000,1359234706768,1359234842806,136038,1,2,2,10,10,3
2013-01-26 00:00:00.000,2013-01-26 16:19:21.740,2013-01-26 16:21:31.772,1359176400000,1359235161740,1359235291772,130032,2,0,0,7,7,1
2013-01-26 00:00:00.000,2013-01-26 16:39:36.293,2013-01-26 16:41:20.320,1359176400000,1359236376293,1359236480320,104027,0,0,1,3,3,1
2013-01-26 00:00:00.000,2013-01-26 17:03:56.426,2013-01-26 17:05:27.833,1359176400000,1359237836426,1359237927833,91407,0,0,0,23,24,1
2013-01-27 00:00:00.000,2013-01-27 12:48:52.886,2013-01-27 12:51:24.916,1359262800000,1359308932886,1359309084916,152030,0,3,1,37,36,4
2013-01-27 00:00:00.000,2013-01-27 13:21:15.309,2013-01-27 13:22:53.323,1359262800000,1359310875309,1359310973323,98014,0,3,0,1,2,4
2013-01-27 00:00:00.000,2013-01-27 13:29:33.921,2013-01-27 13:31:27.944,1359262800000,1359311373921,1359311487944,114023,1,0,0,3,2,1
2013-01-27 00:00:00.000,2013-01-27 13:37:23.970,2013-01-27 13:41:55.005,1359262800000,1359311843970,1359312115005,271035,5,0,15,11,11,1
2013-01-27 00:00:00.000,2013-01-27 13:42:52.033,2013-01-27 13:45:05.066,1359262800000,1359312172033,1359312305066,133033,2,4,5,4,4,5
2013-01-27 00:00:00.000,2013-01-27 13:47:01.283,2013-01-27 14:00:50.441,1359262800000,1359312421283,1359313250441,829158,35,12,45,79,80,33
2013-01-27 00:00:00.000,2013-01-27 14:04:03.221,2013-01-27 14:07:13.284,1359262800000,1359313443221,1359313633284,190063,1,1,0,4,3,2
2013-01-27 00:00:00.000,2013-01-27 14:08:58.351,2013-01-27 14:13:58.392,1359262800000,1359313738351,1359314038392,300041,1,1,3,12,12,2
2013-01-27 00:00:00.000,2013-01-27 14:34:41.836,2013-01-27 14:36:14.223,1359262800000,1359315281836,1359315374223,92387,0,0,0,16,17,1
2013-01-27 00:00:00.000,2013-01-27 14:37:40.058,2013-01-27 14:40:14.083,1359262800000,1359315460058,1359315614083,154025,0,14,0,31,30,15
2013-01-27 00:00:00.000,2013-01-27 14:49:53.700,2013-01-27 14:56:48.767,1359262800000,1359316193700,1359316608767,415067,8,0,10,16,16,1
2013-01-27 00:00:00.000,2013-01-27 14:59:32.398,2013-01-27 15:01:38.405,1359262800000,1359316772398,1359316898405,126007,1,9,1,64,65,10
2013-01-27 00:00:00.000,2013-01-27 15:02:34.254,2013-01-27 15:04:13.281,1359262800000,1359316954254,1359317053281,99027,0,0,2,2,1,2
2013-01-27 00:00:00.000,2013-01-27 15:08:58.032,2013-01-27 15:10:36.049,1359262800000,1359317338032,1359317436049,98017,0,0,0,7,7,1
2013-01-27 00:00:00.000,2013-01-27 15:24:15.327,2013-01-27 15:31:29.386,1359262800000,1359318255327,1359318689386,434059,10,0,5,20,20,7
2013-01-27 00:00:00.000,2013-01-27 15:33:37.787,2013-01-27 15:36:00.827,1359262800000,1359318817787,1359318960827,143040,4,0,5,4,4,1
2013-01-27 00:00:00.000,2013-01-27 15:42:41.133,2013-01-27 15:44:27.166,1359262800000,1359319361133,1359319467166,106033,2,0,0,3,3,1
2013-01-27 00:00:00.000,2013-01-27 16:14:25.006,2013-01-27 16:15:57.138,1359262800000,1359321265006,1359321357138,92132,0,0,0,13,14,1
2013-01-27 00:00:00.000,2013-01-27 16:24:24.470,2013-01-27 16:25:57.505,1359262800000,1359321864470,1359321957505,93035,0,0,0,3,2,1
2013-01-27 00:00:00.000,2013-01-27 16:38:32.198,2013-01-27 16:40:27.626,1359262800000,1359322712198,1359322827626,115428,2,0,2,22,22,3
2013-01-27 00:00:00.000,2013-01-27 16:48:56.414,2013-01-27 16:52:22.453,1359262800000,1359323336414,1359323542453,206039,5,0,5,14,14,1
2013-01-29 00:00:00.000,2013-01-29 11:06:34.236,2013-01-29 11:08:51.262,1359435600000,1359475594236,1359475731262,137026,0,1,0,5,4,2
2013-01-29 00:00:00.000,2013-01-29 11:10:41.244,2013-01-29 11:13:11.285,1359435600000,1359475841244,1359475991285,150041,3,1,1,7,7,2
2013-01-29 00:00:00.000,2013-01-29 11:17:14.825,2013-01-29 11:19:09.895,1359435600000,1359476234825,1359476349895,115070,0,6,3,3,3,7
2013-01-29 00:00:00.000,2013-01-29 11:20:22.845,2013-01-29 11:27:29.883,1359435600000,1359476422845,1359476849883,427038,2,4,14,17,17,5
2013-01-29 00:00:00.000,2013-01-29 11:28:58.661,2013-01-29 11:30:31.576,1359435600000,1359476938661,1359477031576,92915,0,0,0,9,10,1
2013-01-29 00:00:00.000,2013-01-29 12:28:01.496,2013-01-29 12:31:21.536,1359435600000,1359480481496,1359480681536,200040,4,7,7,8,7,9
2013-01-29 00:00:00.000,2013-01-29 12:39:06.077,2013-01-29 12:41:38.103,1359435600000,1359481146077,1359481298103,152026,3,3,2,20,20,4
2013-01-29 00:00:00.000,2013-01-29 12:45:46.221,2013-01-29 12:47:36.501,1359435600000,1359481546221,1359481656501,110280,1,1,0,31,32,3
2013-01-29 00:00:00.000,2013-01-29 13:01:36.576,2013-01-29 13:03:07.577,1359435600000,1359482496576,1359482587577,91001,0,0,0,2,2,1
2013-01-29 00:00:00.000,2013-01-29 13:22:00.100,2013-01-29 13:24:17.160,1359435600000,1359483720100,1359483857160,137060,2,3,4,2,1,4
2013-01-29 00:00:00.000,2013-01-29 13:44:53.251,2013-01-29 13:48:45.272,1359435600000,1359485093251,1359485325272,232021,1,0,8,8,8,1
2013-01-29 00:00:00.000,2013-01-29 14:12:40.715,2013-01-29 14:17:09.742,1359435600000,1359486760715,1359487029742,269027,5,1,6,31,31,2
2013-01-29 00:00:00.000,2013-01-29 14:43:45.878,2013-01-29 14:45:16.999,1359435600000,1359488625878,1359488716999,91121,0,0,0,16,17,1
2013-01-29 00:00:00.000,2013-01-29 14:48:50.603,2013-01-29 14:50:40.666,1359435600000,1359488930603,1359489040666,110063,0,0,0,5,4,1
2013-01-29 00:00:00.000,2013-01-29 15:09:26.781,2013-01-29 15:10:58.157,1359435600000,1359490166781,1359490258157,91376,0,0,0,25,26,1
2013-01-30 00:00:00.000,2013-01-30 10:58:10.161,2013-01-30 10:59:40.196,1359522000000,1359561490161,1359561580196,90035,0,0,0,2,1,1
2013-01-30 00:00:00.000,2013-01-30 11:00:55.588,2013-01-30 11:13:56.774,1359522000000,1359561655588,1359562436774,781186,19,4,14,83,84,9
2013-01-30 00:00:00.000,2013-01-30 11:16:56.356,2013-01-30 11:18:26.366,1359522000000,1359562616356,1359562706366,90010,0,0,0,2,2,1
2013-01-30 00:00:00.000,2013-01-30 11:19:12.872,2013-01-30 11:23:47.939,1359522000000,1359562752872,1359563027939,275067,3,0,4,6,5,3
2013-01-30 00:00:00.000,2013-01-30 11:26:57.014,2013-01-30 11:28:34.044,1359522000000,1359563217014,1359563314044,97030,1,1,0,16,16,2
2013-01-30 00:00:00.000,2013-01-30 11:32:42.031,2013-01-30 11:35:45.427,1359522000000,1359563562031,1359563745427,183396,0,0,1,23,24,2
2013-01-30 00:00:00.000,2013-01-30 12:11:50.847,2013-01-30 12:13:55.911,1359522000000,1359565910847,1359566035911,125064,1,0,5,4,3,1
2013-01-30 00:00:00.000,2013-01-30 12:41:55.674,2013-01-30 12:45:06.741,1359522000000,1359567715674,1359567906741,191067,2,0,3,6,6,1
2013-01-30 00:00:00.000,2013-01-30 12:53:17.380,2013-01-30 12:54:51.419,1359522000000,1359568397380,1359568491419,94039,0,0,0,2,2,1
2013-01-30 00:00:00.000,2013-01-30 13:45:51.140,2013-01-30 13:47:39.179,1359522000000,1359571551140,1359571659179,108039,2,1,0,3,3,2
2013-01-30 00:00:00.000,2013-01-30 15:21:52.541,2013-01-30 15:24:32.566,1359522000000,1359577312541,1359577472566,160025,0,8,4,4,4,9
2013-01-31 00:00:00.000,2013-01-31 11:20:32.878,2013-01-31 11:22:47.914,1359608400000,1359649232878,1359649367914,135036,0,0,1,5,4,1
2013-01-31 00:00:00.000,2013-01-31 11:25:46.320,2013-01-31 11:28:46.359,1359608400000,1359649546320,1359649726359,180039,2,6,1,32,32,7
2013-01-31 00:00:00.000,2013-01-31 12:12:00.963,2013-01-31 12:23:12.027,1359608400000,1359652320963,1359652992027,671064,16,10,24,20,20,17
2013-01-31 00:00:00.000,2013-01-31 12:36:58.657,2013-01-31 12:40:01.687,1359608400000,1359653818657,1359654001687,183030,6,0,3,8,8,2
2013-01-31 00:00:00.000,2013-01-31 13:29:15.479,2013-01-31 13:47:18.858,1359608400000,1359656955479,1359658038858,1083379,32,10,37,151,152,24
2013-01-31 00:00:00.000,2013-01-31 16:56:58.726,2013-01-31 16:59:06.109,1359608400000,1359669418726,1359669546109,127383,4,1,2,66,66,4
2013-01-31 00:00:00.000,2013-01-31 19:20:16.686,2013-01-31 19:26:34.725,1359608400000,1359678016686,1359678394725,378039,0,12,0,16,15,13
2013-02-01 00:00:00.000,2013-02-01 10:37:54.267,2013-02-01 10:39:36.326,1359694800000,1359733074267,1359733176326,102059,1,1,1,3,2,2
2013-02-01 00:00:00.000,2013-02-01 10:47:41.345,2013-02-01 10:50:19.381,1359694800000,1359733661345,1359733819381,158036,0,2,6,11,11,3
2013-02-01 00:00:00.000,2013-02-01 11:27:34.329,2013-02-01 11:32:59.383,1359694800000,1359736054329,1359736379383,325054,7,3,13,31,31,5
2013-02-01 00:00:00.000,2013-02-01 11:38:07.289,2013-02-01 11:41:07.358,1359694800000,1359736687289,1359736867358,180069,3,1,8,21,21,2
2013-02-01 00:00:00.000,2013-02-01 12:09:38.078,2013-02-01 12:11:29.114,1359694800000,1359738578078,1359738689114,111036,0,0,1,3,3,1
2013-02-01 00:00:00.000,2013-02-01 12:11:42.151,2013-02-01 12:13:36.217,1359694800000,1359738702151,1359738816217,114066,0,0,1,3,3,1
2013-02-01 00:00:00.000,2013-02-01 12:13:58.276,2013-02-01 12:17:33.596,1359694800000,1359738838276,1359739053596,215320,1,1,0,31,32,3
2013-02-01 00:00:00.000,2013-02-01 12:20:03.418,2013-02-01 12:25:19.480,1359694800000,1359739203418,1359739519480,316062,7,0,7,16,15,1
2013-02-01 00:00:00.000,2013-02-01 12:55:26.158,2013-02-01 12:57:33.223,1359694800000,1359741326158,1359741453223,127065,7,0,5,2,2,1
2013-02-01 00:00:00.000,2013-02-01 12:57:36.502,2013-02-01 13:01:59.542,1359694800000,1359741456502,1359741719542,263040,2,0,5,45,45,1
2013-02-01 00:00:00.000,2013-02-01 13:02:18.328,2013-02-01 13:08:23.394,1359694800000,1359741738328,1359742103394,365066,3,6,5,12,12,10
2013-02-01 00:00:00.000,2013-02-01 13:13:40.298,2013-02-01 13:15:50.328,1359694800000,1359742420298,1359742550328,130030,2,0,2,3,3,1
2013-02-01 00:00:00.000,2013-02-01 13:53:33.089,2013-02-01 13:55:30.123,1359694800000,1359744813089,1359744930123,117034,0,0,0,3,3,1
2013-02-01 00:00:00.000,2013-02-01 14:31:22.979,2013-02-01 14:39:52.042,1359694800000,1359747082979,1359747592042,509063,16,4,20,58,58,12
2013-02-01 00:00:00.000,2013-02-01 14:57:17.725,2013-02-01 15:00:01.752,1359694800000,1359748637725,1359748801752,164027,1,0,7,8,8,1
2013-02-02 00:00:00.000,2013-02-02 11:39:11.225,2013-02-02 11:43:24.256,1359781200000,1359823151225,1359823404256,253031,5,0,4,6,5,1
2013-02-02 00:00:00.000,2013-02-02 11:53:44.854,2013-02-02 11:55:48.884,1359781200000,1359824024854,1359824148884,124030,0,0,0,4,4,1
2013-02-02 00:00:00.000,2013-02-02 12:02:42.692,2013-02-02 12:04:33.723,1359781200000,1359824562692,1359824673723,111031,1,0,1,2,2,1
2013-02-02 00:00:00.000,2013-02-02 12:16:32.329,2013-02-02 12:20:09.397,1359781200000,1359825392329,1359825609397,217068,2,1,3,5,5,2
2013-02-02 00:00:00.000,2013-02-02 12:45:12.723,2013-02-02 12:46:59.754,1359781200000,1359827112723,1359827219754,107031,3,0,1,3,3,1
2013-02-02 00:00:00.000,2013-02-02 12:48:58.790,2013-02-02 12:52:08.185,1359781200000,1359827338790,1359827528185,189395,1,5,0,52,53,11
2013-02-02 00:00:00.000,2013-02-02 12:56:29.124,2013-02-02 13:01:13.189,1359781200000,1359827789124,1359828073189,284065,5,0,6,7,6,10
2013-02-02 00:00:00.000,2013-02-02 13:08:22.916,2013-02-02 13:14:25.929,1359781200000,1359828502916,1359828865929,363013,6,5,1,20,21,8
2013-02-02 00:00:00.000,2013-02-02 13:17:58.810,2013-02-02 13:21:39.850,1359781200000,1359829078810,1359829299850,221040,2,3,3,7,6,6
2013-02-02 00:00:00.000,2013-02-02 13:32:52.168,2013-02-02 13:38:04.225,1359781200000,1359829972168,1359830284225,312057,1,0,2,8,8,1
2013-02-02 00:00:00.000,2013-02-02 13:54:23.662,2013-02-02 13:56:35.670,1359781200000,1359831263662,1359831395670,132008,3,3,0,33,34,6
2013-02-02 00:00:00.000,2013-02-02 13:57:42.862,2013-02-02 14:00:56.928,1359781200000,1359831462862,1359831656928,194066,3,1,5,5,4,2
2013-02-02 00:00:00.000,2013-02-02 14:17:53.310,2013-02-02 14:21:48.367,1359781200000,1359832673310,1359832908367,235057,6,7,8,44,44,11
2013-02-02 00:00:00.000,2013-02-02 14:29:02.121,2013-02-02 14:35:15.148,1359781200000,1359833342121,1359833715148,373027,7,14,11,25,25,15
2013-02-02 00:00:00.000,2013-02-02 14:35:22.175,2013-02-02 14:36:52.527,1359781200000,1359833722175,1359833812527,90352,0,0,0,1,2,1
2013-02-02 00:00:00.000,2013-02-02 14:41:05.408,2013-02-02 14:42:44.414,1359781200000,1359834065408,1359834164414,99006,0,5,0,0,0,6
2013-02-02 00:00:00.000,2013-02-02 15:15:38.840,2013-02-02 15:20:12.875,1359781200000,1359836138840,1359836412875,274035,3,4,5,20,20,6
2013-02-02 00:00:00.000,2013-02-02 15:25:08.181,2013-02-02 15:28:13.221,1359781200000,1359836708181,1359836893221,185040,1,1,6,6,5,2
2013-02-02 00:00:00.000,2013-02-02 15:34:57.636,2013-02-02 15:43:54.698,1359781200000,1359837297636,1359837834698,537062,9,8,15,20,20,11
2013-02-02 00:00:00.000,2013-02-02 15:50:06.528,2013-02-02 15:55:00.567,1359781200000,1359838206528,1359838500567,294039,6,4,11,26,26,5
2013-02-02 00:00:00.000,2013-02-02 16:03:25.776,2013-02-02 16:09:26.804,1359781200000,1359839005776,1359839366804,361028,14,2,11,11,11,4
2013-02-02 00:00:00.000,2013-02-02 16:10:52.060,2013-02-02 16:15:07.085,1359781200000,1359839452060,1359839707085,255025,0,5,2,6,6,6
2013-02-02 00:00:00.000,2013-02-02 16:15:30.810,2013-02-02 16:17:02.853,1359781200000,1359839730810,1359839822853,92043,0,0,0,6,7,1
2013-02-02 00:00:00.000,2013-02-02 16:18:23.964,2013-02-02 16:21:21.019,1359781200000,1359839903964,1359840081019,177055,6,0,6,14,13,2
2013-02-02 00:00:00.000,2013-02-02 16:31:21.436,2013-02-02 16:37:43.465,1359781200000,1359840681436,1359841063465,382029,11,14,7,95,95,16
2013-02-03 00:00:00.000,2013-02-03 12:19:40.253,2013-02-03 12:22:06.281,1359867600000,1359911980253,1359912126281,146028,3,1,3,5,4,3
2013-02-03 00:00:00.000,2013-02-03 12:58:42.359,2013-02-03 13:02:02.395,1359867600000,1359914322359,1359914522395,200036,1,2,4,60,61,5
2013-02-03 00:00:00.000,2013-02-03 13:02:23.172,2013-02-03 13:05:32.226,1359867600000,1359914543172,1359914732226,189054,4,4,3,6,5,5
2013-02-03 00:00:00.000,2013-02-03 13:10:48.918,2013-02-03 13:14:17.940,1359867600000,1359915048918,1359915257940,209022,6,0,2,10,10,1
2013-02-03 00:00:00.000,2013-02-03 13:25:48.674,2013-02-03 13:27:46.703,1359867600000,1359915948674,1359916066703,118029,0,0,0,2,2,1
2013-02-03 00:00:00.000,2013-02-03 13:30:19.881,2013-02-03 13:32:08.892,1359867600000,1359916219881,1359916328892,109011,0,5,0,2,3,6
2013-02-03 00:00:00.000,2013-02-03 13:35:03.656,2013-02-03 13:37:21.686,1359867600000,1359916503656,1359916641686,138030,2,0,3,4,3,4
2013-02-03 00:00:00.000,2013-02-03 13:38:34.797,2013-02-03 13:40:32.826,1359867600000,1359916714797,1359916832826,118029,0,0,0,3,3,1
2013-02-03 00:00:00.000,2013-02-03 13:46:07.504,2013-02-03 13:52:48.557,1359867600000,1359917167504,1359917568557,401053,11,1,19,43,43,2
2013-02-03 00:00:00.000,2013-02-03 14:01:24.273,2013-02-03 14:03:05.305,1359867600000,1359918084273,1359918185305,101032,1,0,0,2,2,1
2013-02-03 00:00:00.000,2013-02-03 14:21:01.824,2013-02-03 14:24:56.851,1359867600000,1359919261824,1359919496851,235027,2,2,8,9,9,3
2013-02-03 00:00:00.000,2013-02-03 14:26:16.934,2013-02-03 14:28:10.961,1359867600000,1359919576934,1359919690961,114027,1,0,1,7,7,1
2013-02-03 00:00:00.000,2013-02-03 14:32:14.565,2013-02-03 14:33:59.577,1359867600000,1359919934565,1359920039577,105012,0,6,0,25,26,7
2013-02-03 00:00:00.000,2013-02-03 14:47:39.785,2013-02-03 14:50:52.838,1359867600000,1359920859785,1359921052838,193053,2,0,1,5,4,1
2013-02-03 00:00:00.000,2013-02-03 14:53:56.105,2013-02-03 14:56:00.130,1359867600000,1359921236105,1359921360130,124025,0,0,1,4,4,1
2013-02-03 00:00:00.000,2013-02-03 15:04:57.657,2013-02-03 15:08:25.712,1359867600000,1359921897657,1359922105712,208055,5,0,7,6,6,1
2013-02-03 00:00:00.000,2013-02-03 15:15:10.705,2013-02-03 15:22:04.759,1359867600000,1359922510705,1359922924759,414054,3,3,2,10,10,4
2013-02-03 00:00:00.000,2013-02-03 15:24:25.612,2013-02-03 15:29:29.642,1359867600000,1359923065612,1359923369642,304030,1,16,3,50,50,17
2013-02-03 00:00:00.000,2013-02-03 16:17:54.277,2013-02-03 16:21:47.311,1359867600000,1359926274277,1359926507311,233034,4,2,4,7,7,3
2013-02-03 00:00:00.000,2013-02-03 16:25:45.506,2013-02-03 16:27:53.544,1359867600000,1359926745506,1359926873544,128038,2,1,6,3,3,2
2013-02-03 00:00:00.000,2013-02-03 16:43:22.669,2013-02-03 16:54:32.728,1359867600000,1359927802669,1359928472728,670059,14,11,9,54,54,14
2013-02-05 00:00:00.000,2013-02-05 13:07:59.911,2013-02-05 13:10:02.938,1360040400000,1360087679911,1360087802938,123027,1,0,3,3,2,1
2013-02-05 00:00:00.000,2013-02-05 13:16:59.862,2013-02-05 13:19:28.889,1360040400000,1360088219862,1360088368889,149027,6,0,7,12,12,1
